bootstrap_id,phi,kappa,theta_log,long_run_price,sigma,half_life_days
12229,0.8081886493768344,77.73031632777074,1.0222740690504195,2.7795083764223123,0.728489016652407,3.2548268533675206
12230,0.9218943092309188,29.6835133344142,0.9765319296569627,2.65523172513868,0.5906078871599423,8.523206739515592
12231,0.7316880306074032,114.02638089918737,1.0090455255399773,2.742981659223631,0.7004976611812185,2.218773575985547
12232,0.8199768918567487,72.44487872094908,1.0515915569605518,2.8622028538034803,0.676680929322403,3.492292697167836
12233,0.8667755170797358,52.185968037333986,1.0111198566305744,2.7486774167614367,0.6231945081451942,4.8480219955560475
12234,0.8969438253774143,39.698146016811876,1.0167255104172914,2.764128817872527,0.6097017336776547,6.373061371612591
12235,0.891102199268404,42.08309706001123,0.9687550973318901,2.634662518530679,0.6253900968292744,6.01188454698568
12236,0.8340213531746576,66.24613987284111,1.0267800450623492,2.792061034240034,0.6911239079030406,3.8190711396921975
12237,0.8135505711719337,75.31672410308079,1.018306960554848,2.7685036081163186,0.6773038420203149,3.3591307099087073
12238,0.9158015280601819,32.10379772601117,1.0446269129823338,2.8423378864438327,0.6868406150792853,7.880647737180175
12239,0.9501149541191534,18.677888540792317,0.9823082811993631,2.6706136599713632,0.6215764734334155,13.545359816867597
12240,0.8351084531559712,65.77069266941898,0.952017043137629,2.590930410710421,0.6100184323499414,3.8466786745886803
12241,0.8090111738595955,77.35903077878456,0.9661888758909367,2.627910058944922,0.6300341391934049,3.270448431907759
12242,0.9000956602032351,38.417794749864065,1.046589203127708,2.847920853977839,0.6847107311571424,6.585456623724485
12243,0.8811242616886062,46.19316513472484,1.00788593505535,2.7398027672547354,0.5932850262421984,5.476973057951229
12244,0.8133693423468189,75.39804159251695,0.9131333241866569,2.4921189292053563,0.5931941656203008,3.355507856181366
12245,0.9003570953790759,38.311794923368524,0.9859078542496047,2.6802440511793777,0.6792036741626295,6.603677050642747
12246,0.7777642726725076,91.73610413052802,1.0300382587892325,2.8011730021365104,0.7793482986666601,2.7578969403845317
12247,0.9613164265219641,14.399854526044917,0.9032245933928734,2.4675471323338822,0.5471596707486053,17.569533112072975
12248,0.9224870653859382,29.448902416077377,1.0327855780970827,2.808879299792972,0.6325243086672877,8.591108671210018
12249,0.9155816825186577,32.191429438017984,1.0102330954243974,2.7462410766455583,0.6399864217437172,7.859194988265706
12250,0.9182839610706595,31.115742798909686,1.0267758453023497,2.792049308278409,0.6700561292606406,8.130891251397195
12251,0.8287680003241888,68.55248152245714,1.0322878583121753,2.807481612849124,0.7904291096937547,3.6905844294126693
12252,0.8318254849840437,67.20840403234409,1.0049909750497659,2.731882617610002,0.7243812205885206,3.7643911434442665
12253,0.7982700195721205,82.23755445707576,0.9641931966092325,2.6226708229423488,0.6582129683044242,3.076437797483798
12254,0.9143387538762809,32.687264136850686,1.0119903795713425,2.7510712452996557,0.5720914540181651,7.739978477402044
12255,0.8841284372934992,44.95082158241113,0.9703167062545165,2.6387800451741406,0.5885910099300251,5.628344755402118
12256,0.8944221287349555,40.725763941953645,0.9706701892152615,2.639712973834742,0.6256096332038539,6.212252304584848
12257,0.8273181247532465,69.19158441763526,1.0052496877721142,2.732589481832581,0.6187505609415224,3.656495555547602
12258,0.8854281347338057,44.41465375538042,1.0188968426522658,2.7701371805915933,0.6803878988850279,5.696289389033717
12259,0.92450606638841,28.650918225715774,0.9814341628928657,2.6682802476693817,0.5224482476093312,8.830387874874452
12260,0.8821290523533982,45.777174273483936,0.9882829287410158,2.6866173960445057,0.616924479507258,5.52674394869601
12261,0.8852828691886189,44.47454147731209,0.9395850537000326,2.5589193838706237,0.5482536946350504,5.688618982917292
